Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment
42,1,44.99,3,2,1,321
157,1,117.7,2,2,2,222
171,1,24.99,1,2,1,121
166,1,98.7,1,2,2,122
219,1,49.98,1,2,1,121
12,1,29.15,3,2,1,321
125,1,89.9,2,2,2,222
8,1,330.0,3,2,3,323
182,1,149.9,1,2,3,123
141,2,2108.0,2,3,3,233
34,1,19.99,3,2,1,321
79,1,110.0,3,2,2,322
168,1,124.7,1,2,2,122
111,1,124.99,2,2,2,222
112,1,35.9,2,2,1,221
33,1,34.99,3,2,1,321
112,1,99.9,2,2,2,222
62,1,29.99,3,2,1,321
224,1,24.9,1,2,1,121
34,1,89.99,3,2,2,322
55,1,23.99,3,2,1,321
109,1,229.9,2,2,3,223
58,1,129.0,3,2,3,323
47,1,795.0,3,2,3,323
163,1,18.0,2,2,1,221
154,1,149.9,2,2,3,223
32,1,178.9,3,2,3,323
176,1,125.0,1,2,2,122
126,1,14.99,2,2,1,221
13,1,126.48,3,2,2,322
5,1,55.0,3,2,1,321
46,1,69.9,3,2,2,322
167,1,22.33,1,2,1,121
163,1,250.0,2,2,3,223
182,1,89.9,1,2,2,122
114,1,40.0,2,2,1,221
205,1,174.9,1,2,3,123
72,1,193.0,3,2,3,323
190,1,144.99,1,2,3,123
8,1,19.99,3,2,1,321
43,1,130.0,3,2,3,323
187,1,26.9,1,2,1,121
127,1,159.9,2,2,3,223
236,1,249.9,1,2,3,123
95,2,238.0,2,3,3,233
171,1,30.5,1,2,1,121
133,1,215.0,2,2,3,223
175,1,61.5,1,2,2,122
103,1,79.98,2,2,2,222
175,1,109.9,1,2,2,122
164,1,84.9,1,2,2,122
197,1,54.0,1,2,1,121
85,1,119.0,2,2,2,222
110,1,60.0,2,2,2,222
8,2,167.9,3,3,3,333
93,1,299.99,2,2,3,223
131,1,69.9,2,2,2,222
108,1,74.99,2,2,2,222
146,1,49.9,2,2,1,221
219,1,150.0,1,2,3,123
175,1,25.0,1,2,1,121
236,1,165.0,1,2,3,123
161,1,104.2,2,2,2,222
43,1,29.9,3,2,1,321
212,1,99.9,1,2,2,122
147,1,75.0,2,2,2,222
1,1,26.88,3,2,1,321
28,1,27.9,3,2,1,321
103,1,35.9,2,2,1,221
43,1,199.9,3,2,3,323
42,1,89.99,3,2,2,322
102,1,49.9,2,2,1,221
123,1,139.9,2,2,3,223
238,1,1299.0,1,2,3,123
162,1,467.0,2,2,3,223
223,1,65.0,1,2,2,122
18,1,35.9,3,2,1,321
147,1,15.8,2,2,1,221
13,1,39.99,3,2,1,321
169,1,119.9,1,2,2,122
233,1,220.0,1,2,3,123
28,1,12.99,3,2,1,321
116,1,14.5,2,2,1,221
96,1,1970.0,2,2,3,223
28,1,34.9,3,2,1,321
24,1,69.99,3,2,2,322
37,1,45.95,3,2,1,321
112,1,109.97999999999999,2,2,2,222
114,1,68.7,2,2,2,222
193,1,49.9,1,2,1,121
131,1,117.7,2,2,2,222
26,1,64.0,3,2,2,322
218,1,49.9,1,2,1,121
142,1,129.9,2,2,3,223
183,1,109.97,1,2,2,122
162,1,23.7,2,2,1,221
23,1,299.0,3,2,3,323
216,1,160.99,1,2,3,123
100,1,39.7,2,2,1,221
68,1,119.99,3,2,2,322
225,1,34.9,1,2,1,121
40,1,23.5,3,2,1,321
231,1,147.0,1,2,3,123
5,1,49.0,3,2,1,321
114,1,119.9,2,2,2,222
192,1,126.12,1,2,2,122
162,1,21.9,2,2,1,221
146,1,103.99,2,2,2,222
201,1,24.9,1,2,1,121
109,1,67.99,2,2,2,222
74,1,129.0,3,2,3,323
237,1,80.0,1,2,2,122
102,1,25.0,2,2,1,221
187,1,29.9,1,2,1,121
125,1,158.0,2,2,3,223
9,1,122.99,3,2,2,322
184,2,225.0,1,3,3,133
173,1,109.9,1,2,2,122
210,1,38.9,1,2,1,121
221,1,122.99,1,2,2,122
42,1,47.9,3,2,1,321
22,1,330.0,3,2,3,323
182,1,12.77,1,2,1,121
227,1,339.8,1,2,3,123
112,1,69.9,2,2,2,222
13,1,79.99,3,2,2,322
209,1,45.0,1,2,1,121
151,1,12.5,2,2,1,221
139,1,13.65,2,2,1,221
61,1,91.99,3,2,2,322
224,1,13.3,1,2,1,121
232,1,86.9,1,2,2,122
1,1,59.0,3,2,2,322
207,1,139.0,1,2,3,123
209,1,22.99,1,2,1,121
179,1,175.0,1,2,3,123
171,1,52.9,1,2,1,121
218,1,108.0,1,2,2,122
32,1,93.88999999999999,3,2,2,322
237,1,129.99,1,2,3,123
204,1,116.9,1,2,2,122
238,1,179.9,1,2,3,123
81,1,154.0,3,2,3,323
175,1,339.9,1,2,3,123
16,1,43.75,3,2,1,321
36,1,189.9,3,2,3,323
127,1,39.0,2,2,1,221
163,1,120.0,2,2,2,222
127,1,62.99,2,2,2,222
80,1,299.8,3,2,3,323
35,1,23.97,3,2,1,321
103,1,169.0,2,2,3,223
103,1,75.9,2,2,2,222
128,1,113.85,2,2,2,222
219,1,39.9,1,2,1,121
70,1,174.99,3,2,3,323
176,1,41.9,1,2,1,121
185,1,59.9,1,2,2,122
219,1,93.0,1,2,2,122
128,1,35.73,2,2,1,221
94,1,149.9,2,2,3,223
31,1,104.6,3,2,2,322
42,1,119.49,3,2,2,322
59,1,129.9,3,2,3,323
75,1,15.5,3,2,1,321
141,1,22.97,2,2,1,221
220,1,199.0,1,2,3,123
229,1,99.0,1,2,2,122
189,1,139.0,1,2,3,123
152,1,55.9,2,2,1,221
36,1,40.99,3,2,1,321
211,1,139.9,1,2,3,123
73,1,124.0,3,2,2,322
33,1,55.16,3,2,1,321
158,1,197.89000000000001,2,2,3,223
25,1,250.0,3,2,3,323
160,1,250.0,2,2,3,223
47,1,28.28,3,2,1,321
161,1,195.5,2,2,3,223
189,1,56.0,1,2,1,121
162,1,184.9,2,2,3,223
32,1,170.0,3,2,3,323
156,1,124.99,2,2,2,222
76,1,132.1,3,2,3,323
57,1,69.0,3,2,2,322
81,1,99.9,3,2,2,322
9,1,84.0,3,2,2,322
112,1,43.0,2,2,1,221
175,1,75.0,1,2,2,122
184,2,153.9,1,3,3,133
198,1,159.0,1,2,3,123
72,1,35.0,3,2,1,321
199,1,114.9,1,2,2,122
110,1,159.9,2,2,3,223
54,1,209.0,3,2,3,323
105,1,118.0,2,2,2,222
225,1,149.9,1,2,3,123
30,1,59.91,3,2,2,322
129,1,195.2,2,2,3,223
15,1,12.99,3,2,1,321
224,1,49.9,1,2,1,121
219,1,197.0,1,2,3,123
82,1,330.0,3,2,3,323
63,2,89.98,3,3,2,332
186,1,18.9,1,2,1,121
220,1,54.49,1,2,1,121
189,1,59.99,1,2,2,122
198,1,16.9,1,2,1,121
205,1,219.0,1,2,3,123
207,1,119.99,1,2,2,122
19,1,68.5,3,2,2,322
81,1,134.99,3,2,3,323
93,1,439.89,2,2,3,223
192,1,130.0,1,2,3,123
237,1,19.0,1,2,1,121
69,1,79.98,3,2,2,322
70,1,43.99,3,2,1,321
201,1,420.0,1,2,3,123
183,2,108.9,1,3,2,132
183,1,189.73999999999998,1,2,3,123
170,1,449.70000000000005,1,2,3,123
218,1,180.0,1,2,3,123
146,1,159.0,2,2,3,223
219,1,54.9,1,2,1,121
34,1,44.6,3,2,1,321
188,1,39.0,1,2,1,121
200,1,68.9,1,2,2,122
39,1,18.45,3,2,1,321
16,1,29.99,3,2,1,321
14,1,39.0,3,2,1,321
30,1,139.0,3,2,3,323
5,1,63.9,3,2,2,322
142,1,38.49,2,2,1,221
84,1,29.99,2,2,1,221
227,1,169.9,1,2,3,123
82,1,49.9,3,2,1,321
42,1,103.9,3,2,2,322
86,1,349.97,2,2,3,223
62,1,59.99,3,2,2,322
223,1,149.9,1,2,3,123
9,1,89.9,3,2,2,322
142,1,53.9,2,2,1,221
136,1,19.0,2,2,1,221
100,1,169.9,2,2,3,223
68,1,184.9,3,2,3,323
8,1,32.9,3,2,1,321
155,1,39.99,2,2,1,221
159,1,16.0,2,2,1,221
86,1,27.9,2,2,1,221
60,1,950.0,3,2,3,323
57,1,129.49,3,2,3,323
76,1,110.32,3,2,2,322
187,1,145.0,1,2,3,123
6,1,149.99,3,2,3,323
165,1,69.9,1,2,2,122
81,1,38.9,3,2,1,321
176,1,86.9,1,2,2,122
209,1,31.98,1,2,1,121
29,1,29.99,3,2,1,321
119,1,84.0,2,2,2,222
101,1,29.9,2,2,1,221
118,1,26.5,2,2,1,221
23,1,31.9,3,2,1,321
35,1,105.0,3,2,2,322
185,1,57.9,1,2,2,122
199,1,609.0,1,2,3,123
190,1,13.65,1,2,1,121
34,1,190.0,3,2,3,323
114,1,13.65,2,2,1,221
214,2,228.7,1,3,3,133
112,1,13.6,2,2,1,221
53,1,15.0,3,2,1,321
217,1,414.0,1,2,3,123
147,1,58.99,2,2,2,222
125,1,330.0,2,2,3,223
91,1,49.9,2,2,1,221
76,1,102.6,3,2,2,322
72,1,39.0,3,2,1,321
63,1,197.0,3,2,3,323
237,1,259.9,1,2,3,123
225,1,329.93,1,2,3,123
232,1,69.9,1,2,2,122
146,1,65.0,2,2,2,222
135,1,39.9,2,2,1,221
67,1,35.0,3,2,1,321
55,1,29.9,3,2,1,321
153,1,89.9,2,2,2,222
211,1,15.9,1,2,1,121
22,1,170.0,3,2,3,323
58,1,124.88,3,2,2,322
22,1,74.39,3,2,2,322
163,1,17.9,2,2,1,221
123,1,19.99,2,2,1,221
7,1,139.0,3,2,3,323
112,1,28.5,2,2,1,221
94,2,36.39,2,3,1,231
211,1,200.0,1,2,3,123
54,1,138.9,3,2,3,323
42,1,70.0,3,2,2,322
123,1,116.9,2,2,2,222
104,1,49.9,2,2,1,221
84,1,55.27,2,2,1,221
203,1,152.8,1,2,3,123
165,1,81.99,1,2,2,122
29,1,179.9,3,2,3,323
159,1,65.9,2,2,2,222
124,1,99.9,2,2,2,222
187,1,99.0,1,2,2,122
179,1,19.9,1,2,1,121
138,1,1198.0,2,2,3,223
11,1,110.65,3,2,2,322
12,1,59.88,3,2,2,322
29,1,84.9,3,2,2,322
184,1,28.49,1,2,1,121
18,1,33.4,3,2,1,321
81,1,250.0,3,2,3,323
113,1,99.9,2,2,2,222
17,1,139.9,3,2,3,323
25,1,49.99,3,2,1,321
89,1,227.9,2,2,3,223
133,1,13.65,2,2,1,221
207,1,122.99,1,2,2,122
232,1,75.0,1,2,2,122
215,1,527.99,1,2,3,123
36,1,180.0,3,2,3,323
22,1,138.0,3,2,3,323
15,1,76.09,3,2,2,322
111,1,53.9,2,2,1,221
162,1,43.8,2,2,1,221
20,1,88.9,3,2,2,322
56,1,80.0,3,2,2,322
122,1,290.0,2,2,3,223
237,1,109.9,1,2,2,122
72,1,64.9,3,2,2,322
97,2,59.97,2,3,2,232
176,1,93.5,1,2,2,122
117,1,67.88,2,2,2,222
14,1,18.0,3,2,1,321
145,1,24.99,2,2,1,221
15,1,119.9,3,2,2,322
54,1,949.9,3,2,3,323
190,1,259.98,1,2,3,123
224,1,32.5,1,2,1,121
62,1,64.9,3,2,2,322
17,1,79.99,3,2,2,322
119,1,44.9,2,2,1,221
76,1,99.9,3,2,2,322
109,1,27.9,2,2,1,221
115,1,196.0,2,2,3,223
176,1,32.5,1,2,1,121
113,1,39.0,2,2,1,221
141,1,34.2,2,2,1,221
228,1,29.5,1,2,1,121
18,1,259.0,3,2,3,323
139,1,177.9,2,2,3,223
11,1,79.99,3,2,2,322
134,1,81.99,2,2,2,222
140,1,29.9,2,2,1,221
196,1,109.99,1,2,2,122
73,1,899.0,3,2,3,323
118,1,185.0,2,2,3,223
230,1,895.0,1,2,3,123
171,1,109.9,1,2,2,122
125,1,49.99,2,2,1,221
224,1,49.9,1,2,1,121
167,1,59.9,1,2,2,122
216,1,24.99,1,2,1,121
55,1,39.9,3,2,1,321
69,1,124.9,3,2,2,322
126,1,79.9,2,2,2,222
185,1,13.65,1,2,1,121
73,1,16.49,3,2,1,321
46,1,179.9,3,2,3,323
104,1,39.99,2,2,1,221
89,1,57.2,2,2,1,221
86,1,167.5,2,2,3,223
189,1,159.9,1,2,3,123
225,1,199.0,1,2,3,123
108,1,117.4,2,2,2,222
210,1,109.9,1,2,2,122
21,1,119.0,3,2,2,322
192,1,84.0,1,2,2,122
113,1,55.0,2,2,1,221
34,1,32.9,3,2,1,321
147,1,270.0,2,2,3,223
51,1,23.5,3,2,1,321
221,1,15.0,1,2,1,121
24,1,7.99,3,2,1,321
155,1,24.99,2,2,1,221
62,1,198.9,3,2,3,323
141,1,14.9,2,2,1,221
186,1,327.49,1,2,3,123
37,1,10.0,3,2,1,321
38,1,94.98,3,2,2,322
11,1,204.0,3,2,3,323
176,1,59.9,1,2,2,122
84,1,57.99,2,2,2,222
116,1,35.0,2,2,1,221
112,1,29.9,2,2,1,221
168,1,57.0,1,2,1,121
216,1,59.9,1,2,2,122
143,1,215.0,2,2,3,223
81,1,84.9,3,2,2,322
224,1,69.9,1,2,2,122
164,1,229.0,1,2,3,123
18,1,119.8,3,2,2,322
186,1,139.8,1,2,3,123
128,1,134.0,2,2,3,223
34,1,62.9,3,2,2,322
202,1,54.9,1,2,1,121
8,1,14.95,3,2,1,321
140,1,296.9,2,2,3,223
120,1,249.5,2,2,3,223
148,1,299.0,2,2,3,223
199,1,58.67,1,2,2,122
181,1,177.9,1,2,3,123
114,1,138.0,2,2,3,223
204,2,593.0,1,3,3,133
149,1,29.99,2,2,1,221
113,1,52.99,2,2,1,221
142,1,129.9,2,2,3,223
87,1,227.9,2,2,3,223
90,1,193.0,2,2,3,223
117,1,29.9,2,2,1,221
219,1,499.99,1,2,3,123
225,1,139.9,1,2,3,123
13,1,112.49,3,2,2,322
178,1,39.0,1,2,1,121
159,1,101.0,2,2,2,222
116,1,48.9,2,2,1,221
48,1,60.0,3,2,2,322
14,1,169.99,3,2,3,323
65,1,98.0,3,2,2,322
236,1,129.9,1,2,3,123
178,1,67.9,1,2,2,122
95,1,199.99,2,2,3,223
40,1,59.99,3,2,2,322
75,1,750.0,3,2,3,323
124,1,36.5,2,2,1,221
145,1,87.67,2,2,2,222
127,1,127.0,2,2,2,222
84,1,159.0,2,2,3,223
136,2,169.3,2,3,3,233
142,1,138.9,2,2,3,223
221,1,79.0,1,2,2,122
204,1,46.9,1,2,1,121
12,1,18.99,3,2,1,321
175,1,49.9,1,2,1,121
125,1,49.0,2,2,1,221
118,1,149.9,2,2,3,223
105,1,52.0,2,2,1,221
27,1,139.9,3,2,3,323
72,1,12.25,3,2,1,321
114,1,155.8,2,2,3,223
140,1,98.0,2,2,2,222
3,1,139.8,3,2,3,323
217,1,94.0,1,2,2,122
175,1,19.9,1,2,1,121
204,1,219.0,1,2,3,123
217,1,136.99,1,2,3,123
139,1,73.9,2,2,2,222
20,1,64.99,3,2,2,322
86,1,16.9,2,2,1,221
24,1,78.0,3,2,2,322
27,1,15.0,3,2,1,321
109,1,209.99,2,2,3,223
109,1,13.49,2,2,1,221
30,1,58.0,3,2,2,322
112,1,29.99,2,2,1,221
66,1,27.9,3,2,1,321
21,1,396.18,3,2,3,323
102,1,105.0,2,2,2,222
48,1,390.0,3,2,3,323
49,1,95.0,3,2,2,322
151,1,116.6,2,2,2,222
11,1,405.89,3,2,3,323
205,1,104.9,1,2,2,122
158,1,214.0,2,2,3,223
158,1,13.65,2,2,1,221
35,1,198.0,3,2,3,323
120,1,14.99,2,2,1,221
216,1,109.9,1,2,2,122
20,1,59.8,3,2,2,322
144,1,123.0,2,2,2,222
90,1,14.99,2,2,1,221
119,1,24.0,2,2,1,221
112,1,90.0,2,2,2,222
184,1,27.9,1,2,1,121
68,1,58.99,3,2,2,322
34,1,70.0,3,2,2,322
200,1,19.9,1,2,1,121
198,1,68.9,1,2,2,122
179,1,43.8,1,2,1,121
133,1,44.0,2,2,1,221
11,1,35.89,3,2,1,321
198,1,104.0,1,2,2,122
9,1,44.9,3,2,1,321
49,1,34.9,3,2,1,321
40,1,79.9,3,2,2,322
135,1,17.0,2,2,1,221
186,1,29.99,1,2,1,121
223,1,99.9,1,2,2,122
26,1,49.0,3,2,1,321
182,1,40.98,1,2,1,121
138,1,549.0,2,2,3,223
11,1,142.0,3,2,3,323
194,1,29.9,1,2,1,121
209,1,86.8,1,2,2,122
76,1,49.9,3,2,1,321
113,1,99.9,2,2,2,222
20,1,64.89,3,2,2,322
188,1,43.8,1,2,1,121
233,1,49.9,1,2,1,121
226,1,64.9,1,2,2,122
113,1,49.0,2,2,1,221
68,2,184.85999999999999,3,3,3,333
229,1,59.0,1,2,2,122
68,1,63.99,3,2,2,322
132,1,49.99,2,2,1,221
113,1,59.9,2,2,2,222
196,1,89.49,1,2,2,122
182,1,54.9,1,2,1,121
132,1,76.32,2,2,2,222
76,1,41.5,3,2,1,321
87,1,129.97,2,2,3,223
79,1,47.8,3,2,1,321
51,1,40.0,3,2,1,321
75,1,35.0,3,2,1,321
34,1,37.5,3,2,1,321
142,1,219.9,2,2,3,223
113,1,33.5,2,2,1,221
57,1,119.9,3,2,2,322
16,1,27.9,3,2,1,321
56,1,118.0,3,2,2,322
22,1,299.8,3,2,3,323
183,1,29.9,1,2,1,121
119,1,279.9,2,2,3,223
72,1,797.0,3,2,3,323
166,1,34.49,1,2,1,121
191,1,31.9,1,2,1,121
207,1,99.99,1,2,2,122
63,1,41.8,3,2,1,321
7,1,79.9,3,2,2,322
29,1,149.9,3,2,3,323
26,1,54.9,3,2,1,321
125,1,79.8,2,2,2,222
55,1,26.5,3,2,1,321
12,1,95.15,3,2,2,322
211,1,64.89,1,2,2,122
230,1,109.9,1,2,2,122
183,1,94.9,1,2,2,122
77,1,12.25,3,2,1,321
159,1,27.9,2,2,1,221
136,1,69.9,2,2,2,222
168,1,99.99,1,2,2,122
29,1,145.0,3,2,3,323
224,1,72.99,1,2,2,122
169,1,169.0,1,2,3,123
27,1,55.0,3,2,1,321
22,1,125.0,3,2,2,322
12,1,22.32,3,2,1,321
237,1,284.9,1,2,3,123
52,1,189.7,3,2,3,323
192,1,59.98,1,2,2,122
71,1,42.9,3,2,1,321
30,1,32.9,3,2,1,321
137,1,697.9,2,2,3,223
99,2,424.9,2,3,3,233
237,1,13.65,1,2,1,121
162,2,514.95,2,3,3,233
7,1,18.9,3,2,1,321
141,1,195.0,2,2,3,223
179,1,97.99,1,2,2,122
25,1,252.06,3,2,3,323
105,1,39.9,2,2,1,221
65,1,49.9,3,2,1,321
106,1,39.9,2,2,1,221
111,1,39.99,2,2,1,221
123,1,279.6,2,2,3,223
141,1,22.5,2,2,1,221
37,1,49.9,3,2,1,321
195,1,326.16,1,2,3,123
133,1,19.99,2,2,1,221
173,1,45.0,1,2,1,121
17,1,455.88,3,2,3,323
144,1,122.99,2,2,2,222
188,2,170.9,1,3,3,133
168,1,94.0,1,2,2,122
80,1,94.9,3,2,2,322
202,1,129.0,1,2,3,123
37,1,27.99,3,2,1,321
80,1,19.86,3,2,1,321
94,1,140.0,2,2,3,223
232,1,29.9,1,2,1,121
175,1,24.9,1,2,1,121
189,1,159.9,1,2,3,123
104,1,134.99,2,2,3,223
55,1,209.0,3,2,3,323
216,1,119.9,1,2,2,122
237,1,99.0,1,2,2,122
63,1,119.8,3,2,2,322
159,1,29.99,2,2,1,221
21,1,59.9,3,2,2,322
202,1,24.99,1,2,1,121
160,1,23.99,2,2,1,221
237,1,17.49,1,2,1,121
104,1,25.0,2,2,1,221
205,1,59.9,1,2,2,122
68,1,95.0,3,2,2,322
233,1,195.62,1,2,3,123
196,1,134.2,1,2,3,123
13,1,40.0,3,2,1,321
179,1,229.9,1,2,3,123
191,1,79.0,1,2,2,122
225,1,69.9,1,2,2,122
158,1,466.0,2,2,3,223
127,1,84.99,2,2,2,222
178,1,98.0,1,2,2,122
225,1,37.99,1,2,1,121
112,1,197.25,2,2,3,223
202,1,44.99,1,2,1,121
92,1,199.9,2,2,3,223
68,1,30.9,3,2,1,321
150,1,29.9,2,2,1,221
146,1,99.0,2,2,2,222
127,1,35.9,2,2,1,221
46,1,209.99,3,2,3,323
73,1,30.9,3,2,1,321
158,1,39.0,2,2,1,221
214,1,13.99,1,2,1,121
204,1,199.9,1,2,3,123
22,1,64.99,3,2,2,322
12,1,20.0,3,2,1,321
172,1,9.0,1,2,1,121
53,1,89.0,3,2,2,322
203,1,26.9,1,2,1,121
124,1,105.98,2,2,2,222
133,1,67.0,2,2,2,222
218,1,31.9,1,2,1,121
40,1,1450.0,3,2,3,323
21,1,179.9,3,2,3,323
16,1,301.17,3,2,3,323
57,1,175.99,3,2,3,323
184,1,535.9,1,2,3,123
158,1,987.0,2,2,3,223
191,1,99.9,1,2,2,122
36,1,87.75,3,2,2,322
207,1,29.99,1,2,1,121
30,1,139.8,3,2,3,323
154,1,330.0,2,2,3,223
183,1,69.0,1,2,2,122
224,1,58.0,1,2,2,122
71,1,23.9,3,2,1,321
224,1,19.9,1,2,1,121
126,1,115.0,2,2,2,222
36,1,289.0,3,2,3,323
107,1,49.9,2,2,1,221
40,1,20.0,3,2,1,321
73,1,97.99,3,2,2,322
23,1,59.9,3,2,2,322
209,1,79.9,1,2,2,122
36,1,49.9,3,2,1,321
30,1,98.0,3,2,2,322
165,1,269.0,1,2,3,123
110,1,8.99,2,2,1,221
75,1,169.9,3,2,3,323
21,1,129.9,3,2,3,323
63,1,265.0,3,2,3,323
105,1,99.0,2,2,2,222
141,1,29.99,2,2,1,221
215,1,259.0,1,2,3,123
197,1,99.8,1,2,2,122
202,1,227.8,1,2,3,123
230,1,69.9,1,2,2,122
94,1,35.0,2,2,1,221
135,1,50.9,2,2,1,221
201,1,24.9,1,2,1,121
149,1,326.16,2,2,3,223
226,1,19.0,1,2,1,121
63,1,146.94,3,2,3,323
112,1,278.0,2,2,3,223
191,1,189.99,1,2,3,123
41,1,480.65,3,2,3,323
153,1,78.0,2,2,2,222
31,1,29.99,3,2,1,321
161,1,120.0,2,2,2,222
238,1,119.9,1,2,2,122
18,1,99.8,3,2,2,322
119,1,278.0,2,2,3,223
233,1,700.0,1,2,3,123
222,1,219.9,1,2,3,123
170,1,151.9,1,2,3,123
176,1,119.0,1,2,2,122
144,1,34.3,2,2,1,221
68,1,55.0,3,2,1,321
38,1,20.09,3,2,1,321
104,1,23.6,2,2,1,221
16,1,39.8,3,2,1,321
216,1,84.99,1,2,2,122
33,1,679.0,3,2,3,323
133,1,60.0,2,2,2,222
144,1,33.0,2,2,1,221
113,1,53.9,2,2,1,221
192,1,223.96,1,2,3,123
42,1,128.0,3,2,3,323
151,1,50.9,2,2,1,221
219,1,19.6,1,2,1,121
76,1,35.0,3,2,1,321
105,1,39.0,2,2,1,221
220,1,29.5,1,2,1,121
65,1,89.9,3,2,2,322
192,1,108.0,1,2,2,122
109,1,89.99,2,2,2,222
195,1,28.0,1,2,1,121
19,1,330.0,3,2,3,323
196,1,19.9,1,2,1,121
29,1,32.0,3,2,1,321
25,1,49.9,3,2,1,321
182,1,72.0,1,2,2,122
57,1,19.99,3,2,1,321
135,1,124.9,2,2,2,222
79,1,105.0,3,2,2,322
23,1,11.87,3,2,1,321
79,1,110.32,3,2,2,322
186,1,59.9,1,2,2,122
205,1,32.2,1,2,1,121
23,1,78.9,3,2,2,322
70,1,19.9,3,2,1,321
210,1,29.9,1,2,1,121
116,1,44.99,2,2,1,221
110,1,149.9,2,2,3,223
210,1,84.9,1,2,2,122
64,1,119.99,3,2,2,322
194,1,27.9,1,2,1,121
56,1,79.0,3,2,2,322
181,1,43.0,1,2,1,121
178,1,95.8,1,2,2,122
124,1,269.0,2,2,3,223
187,1,152.0,1,2,3,123
158,1,290.8,2,2,3,223
125,1,29.9,2,2,1,221
148,1,159.0,2,2,3,223
194,1,21.9,1,2,1,121
28,1,78.0,3,2,2,322
62,1,47.9,3,2,1,321
29,1,438.0,3,2,3,323
89,1,39.99,2,2,1,221
22,1,39.9,3,2,1,321
228,2,247.9,1,3,3,133
170,1,89.9,1,2,2,122
108,1,75.9,2,2,2,222
84,1,89.99,2,2,2,222
71,1,119.98,3,2,2,322
81,1,124.9,3,2,2,322
138,2,207.5,2,3,3,233
222,1,159.5,1,2,3,123
183,1,129.99,1,2,3,123
226,1,78.0,1,2,2,122
23,1,37.5,3,2,1,321
193,1,19.9,1,2,1,121
118,1,19.49,2,2,1,221
19,1,25.0,3,2,1,321
78,1,28.0,3,2,1,321
176,1,139.65,1,2,3,123
210,1,96.9,1,2,2,122
95,1,41.9,2,2,1,221
57,1,109.9,3,2,2,322
14,1,69.0,3,2,2,322
215,1,32.98,1,2,1,121
141,1,99.0,2,2,2,222
207,1,105.0,1,2,2,122
201,1,77.0,1,2,2,122
11,1,126.8,3,2,2,322
185,1,53.9,1,2,1,121
174,1,22.9,1,2,1,121
111,1,29.99,2,2,1,221
7,1,189.99,3,2,3,323
28,1,36.0,3,2,1,321
25,1,200.0,3,2,3,323
23,1,190.32,3,2,3,323
218,1,24.9,1,2,1,121
213,1,109.9,1,2,2,122
124,1,58.99,2,2,2,222
14,1,55.98,3,2,1,321
63,1,35.0,3,2,1,321
115,1,59.0,2,2,2,222
64,1,24.99,3,2,1,321
114,1,858.9,2,2,3,223
223,1,59.0,1,2,2,122
136,1,179.9,2,2,3,223
199,1,55.9,1,2,1,121
76,1,93.0,3,2,2,322
230,1,79.49,1,2,2,122
176,1,43.9,1,2,1,121
50,1,319.96,3,2,3,323
184,1,1499.99,1,2,3,123
47,1,139.9,3,2,3,323
106,1,173.8,2,2,3,223
150,1,44.99,2,2,1,221
3,1,49.9,3,2,1,321
145,1,31.49,2,2,1,221
51,1,139.77,3,2,3,323
98,1,156.94,2,2,3,223
135,1,24.9,2,2,1,221
173,1,529.9,1,2,3,123
150,1,119.0,2,2,2,222
48,1,105.0,3,2,2,322
94,1,149.9,2,2,3,223
21,1,374.40999999999997,3,2,3,323
124,1,195.0,2,2,3,223
37,1,59.0,3,2,2,322
88,1,25.0,2,2,1,221
123,1,64.99,2,2,2,222
125,1,99.9,2,2,2,222
185,1,93.6,1,2,2,122
189,1,18.98,1,2,1,121
20,1,59.9,3,2,2,322
89,1,24.9,2,2,1,221
229,1,147.0,1,2,3,123
222,1,85.0,1,2,2,122
41,1,78.0,3,2,2,322
132,1,99.9,2,2,2,222
132,1,109.9,2,2,2,222
40,1,132.2,3,2,3,323
198,1,99.9,1,2,2,122
212,1,109.9,1,2,2,122
55,1,79.99,3,2,2,322
211,1,13.9,1,2,1,121
84,1,91.8,2,2,2,222
142,1,84.89,2,2,2,222
46,1,31.5,3,2,1,321
148,1,109.0,2,2,2,222
22,1,128.7,3,2,3,323
133,1,92.34,2,2,2,222
53,1,110.32,3,2,2,322
232,1,159.0,1,2,3,123
205,1,139.99,1,2,3,123
151,1,15.9,2,2,1,221
29,1,179.9,3,2,3,323
220,1,29.99,1,2,1,121
107,2,729.99,2,3,3,233
24,1,188.9,3,2,3,323
74,1,12.5,3,2,1,321
20,1,535.6999999999999,3,2,3,323
12,1,119.9,3,2,2,322
187,1,53.4,1,2,1,121
74,1,134.9,3,2,3,323
21,1,38.9,3,2,1,321
107,1,991.9,2,2,3,223
44,1,377.9,3,2,3,323
185,1,115.0,1,2,2,122
176,1,31.9,1,2,1,121
150,1,1224.99,2,2,3,223
158,1,70.0,2,2,2,222
53,1,75.99,3,2,2,322
176,1,89.0,1,2,2,122
230,1,269.99,1,2,3,123
176,1,589.0,1,2,3,123
221,1,149.9,1,2,3,123
27,1,189.99,3,2,3,323
115,1,144.0,2,2,3,223
188,1,48.98,1,2,1,121
208,1,859.96,1,2,3,123
146,1,35.0,2,2,1,221
138,1,119.8,2,2,2,222
23,1,54.9,3,2,1,321
17,1,59.9,3,2,2,322
148,1,53.9,2,2,1,221
89,1,227.9,2,2,3,223
122,1,46.99,2,2,1,221
